BannerType;CampaignType;Category;Client;Date;Device;Place;QueryType;TargetingType;Clicks;Cost;Conversions;Shows
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Other;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Other;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Other;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Other;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Other;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.02.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Brand;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Desktop;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Networks;Phrase;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Networks;Retargeting;Retargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Brand;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Competitor;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Other;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.03.2023;Mobile;Search;Other;Phrase;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;BELL;01.01.2023;Mobile;Search;Other;Phrase;0;0;0;0
